store_nbr,family,city,state,type,cluster,forecast_7_day,average_daily_demand,safety_stock,reorder_point,recommended_stock,inventory_priority
36,EGGS,Libertad,Guayas,E,10,987.69,141.1,197.54,479.73,1185.22,MEDIUM PRIORITY
36,FROZEN FOODS,Libertad,Guayas,E,10,761.79,108.83,152.36,370.01,914.15,MEDIUM PRIORITY
36,GROCERY I,Libertad,Guayas,E,10,25384.36,3626.34,5076.87,12329.55,30461.23,HIGH PRIORITY
36,GROCERY II,Libertad,Guayas,E,10,61.07,8.72,12.21,29.66,73.28,LOW PRIORITY
36,HARDWARE,Libertad,Guayas,E,10,9.5,1.36,1.9,4.61,11.4,LOW PRIORITY
36,HOME AND KITCHEN I,Libertad,Guayas,E,10,233.69,33.38,46.74,113.51,280.43,MEDIUM PRIORITY
36,HOME AND KITCHEN II,Libertad,Guayas,E,10,50.53,7.22,10.11,24.54,60.64,LOW PRIORITY
36,HOME APPLIANCES,Libertad,Guayas,E,10,7.26,1.04,1.45,3.53,8.71,LOW PRIORITY
36,HOME CARE,Libertad,Guayas,E,10,1409.25,201.32,281.85,684.49,1691.1,MEDIUM PRIORITY
36,LADIESWEAR,Libertad,Guayas,E,10,17.44,2.49,3.49,8.47,20.92,LOW PRIORITY
36,LAWN AND GARDEN,Libertad,Guayas,E,10,180.53,25.79,36.11,87.69,216.64,MEDIUM PRIORITY
36,LINGERIE,Libertad,Guayas,E,10,26.0,3.71,5.2,12.63,31.2,LOW PRIORITY
36,"LIQUOR,WINE,BEER",Libertad,Guayas,E,10,608.26,86.89,121.65,295.44,729.91,MEDIUM PRIORITY
36,MAGAZINES,Libertad,Guayas,E,10,20.54,2.93,4.11,9.98,24.64,LOW PRIORITY
36,MEATS,Libertad,Guayas,E,10,1726.89,246.7,345.38,838.78,2072.27,MEDIUM PRIORITY
36,PERSONAL CARE,Libertad,Guayas,E,10,1392.1,198.87,278.42,676.16,1670.51,MEDIUM PRIORITY
36,PET SUPPLIES,Libertad,Guayas,E,10,32.79,4.68,6.56,15.93,39.35,LOW PRIORITY
36,PLAYERS AND ELECTRONICS,Libertad,Guayas,E,10,23.9,3.41,4.78,11.61,28.68,LOW PRIORITY
36,POULTRY,Libertad,Guayas,E,10,858.18,122.6,171.64,416.83,1029.81,MEDIUM PRIORITY
36,PREPARED FOODS,Libertad,Guayas,E,10,297.07,42.44,59.41,144.29,356.48,MEDIUM PRIORITY
36,PRODUCE,Libertad,Guayas,E,10,9286.51,1326.64,1857.3,4510.59,11143.81,HIGH PRIORITY
36,SCHOOL AND OFFICE SUPPLIES,Libertad,Guayas,E,10,12.86,1.84,2.57,6.25,15.44,LOW PRIORITY
36,SEAFOOD,Libertad,Guayas,E,10,19.51,2.79,3.9,9.47,23.41,LOW PRIORITY
37,AUTOMOTIVE,Cuenca,Azuay,D,2,25.73,3.68,5.15,12.5,30.88,LOW PRIORITY
37,BABY CARE,Cuenca,Azuay,D,2,12.1,1.73,2.42,5.88,14.53,LOW PRIORITY
37,BEAUTY,Cuenca,Azuay,D,2,42.45,6.06,8.49,20.62,50.94,LOW PRIORITY
37,BEVERAGES,Cuenca,Azuay,D,2,16886.18,2412.31,3377.24,8201.86,20263.41,HIGH PRIORITY
37,BOOKS,Cuenca,Azuay,D,2,12.1,1.73,2.42,5.88,14.53,LOW PRIORITY
37,BREAD/BAKERY,Cuenca,Azuay,D,2,3228.18,461.17,645.64,1567.97,3873.81,HIGH PRIORITY
37,CELEBRATION,Cuenca,Azuay,D,2,40.08,5.73,8.02,19.47,48.09,LOW PRIORITY
37,CLEANING,Cuenca,Azuay,D,2,5871.26,838.75,1174.25,2851.75,7045.51,HIGH PRIORITY
37,DAIRY,Cuenca,Azuay,D,2,5531.47,790.21,1106.29,2686.71,6637.76,HIGH PRIORITY
37,DELI,Cuenca,Azuay,D,2,932.86,133.27,186.57,453.1,1119.43,MEDIUM PRIORITY
37,EGGS,Cuenca,Azuay,D,2,795.14,113.59,159.03,386.21,954.17,MEDIUM PRIORITY
37,FROZEN FOODS,Cuenca,Azuay,D,2,769.88,109.98,153.98,373.94,923.86,MEDIUM PRIORITY
37,GROCERY I,Cuenca,Azuay,D,2,22541.44,3220.21,4508.29,10948.7,27049.73,HIGH PRIORITY
37,GROCERY II,Cuenca,Azuay,D,2,268.91,38.42,53.78,130.62,322.7,MEDIUM PRIORITY
37,HARDWARE,Cuenca,Azuay,D,2,16.53,2.36,3.31,8.03,19.84,LOW PRIORITY
37,HOME AND KITCHEN I,Cuenca,Azuay,D,2,205.9,29.41,41.18,100.01,247.08,MEDIUM PRIORITY
37,HOME AND KITCHEN II,Cuenca,Azuay,D,2,167.17,23.88,33.43,81.2,200.61,MEDIUM PRIORITY
37,HOME APPLIANCES,Cuenca,Azuay,D,2,11.92,1.7,2.38,5.79,14.3,LOW PRIORITY
37,HOME CARE,Cuenca,Azuay,D,2,1403.65,200.52,280.73,681.77,1684.38,MEDIUM PRIORITY
37,LADIESWEAR,Cuenca,Azuay,D,2,143.67,20.52,28.73,69.78,172.4,MEDIUM PRIORITY
37,LAWN AND GARDEN,Cuenca,Azuay,D,2,130.14,18.59,26.03,63.21,156.16,MEDIUM PRIORITY
37,LINGERIE,Cuenca,Azuay,D,2,21.44,3.06,4.29,10.41,25.72,LOW PRIORITY
37,"LIQUOR,WINE,BEER",Cuenca,Azuay,D,2,704.46,100.64,140.89,342.17,845.35,MEDIUM PRIORITY
37,MAGAZINES,Cuenca,Azuay,D,2,74.46,10.64,14.89,36.17,89.36,LOW PRIORITY
37,MEATS,Cuenca,Azuay,D,2,1492.37,213.2,298.47,724.86,1790.84,MEDIUM PRIORITY
37,PERSONAL CARE,Cuenca,Azuay,D,2,1728.23,246.89,345.65,839.43,2073.88,MEDIUM PRIORITY
37,PET SUPPLIES,Cuenca,Azuay,D,2,62.87,8.98,12.57,30.54,75.45,LOW PRIORITY
37,PLAYERS AND ELECTRONICS,Cuenca,Azuay,D,2,88.53,12.65,17.71,43.0,106.23,LOW PRIORITY
37,POULTRY,Cuenca,Azuay,D,2,1668.29,238.33,333.66,810.31,2001.95,MEDIUM PRIORITY
37,PREPARED FOODS,Cuenca,Azuay,D,2,464.23,66.32,92.85,225.48,557.07,MEDIUM PRIORITY
37,PRODUCE,Cuenca,Azuay,D,2,16409.16,2344.17,3281.83,7970.16,19691.0,HIGH PRIORITY
37,SCHOOL AND OFFICE SUPPLIES,Cuenca,Azuay,D,2,11.07,1.58,2.21,5.38,13.28,LOW PRIORITY
37,SEAFOOD,Cuenca,Azuay,D,2,73.22,10.46,14.64,35.56,87.86,LOW PRIORITY
38,AUTOMOTIVE,Loja,Loja,D,4,36.53,5.22,7.31,17.74,43.84,LOW PRIORITY
38,BABY CARE,Loja,Loja,D,4,7.67,1.1,1.53,3.73,9.21,LOW PRIORITY
38,BEAUTY,Loja,Loja,D,4,45.28,6.47,9.06,21.99,54.33,LOW PRIORITY
38,BEVERAGES,Loja,Loja,D,4,13759.13,1965.59,2751.83,6683.0,16510.95,HIGH PRIORITY
38,BOOKS,Loja,Loja,D,4,7.67,1.1,1.53,3.73,9.21,LOW PRIORITY
38,BREAD/BAKERY,Loja,Loja,D,4,3028.43,432.63,605.69,1470.95,3634.12,HIGH PRIORITY
38,CELEBRATION,Loja,Loja,D,4,83.41,11.92,16.68,40.51,100.1,LOW PRIORITY
38,CLEANING,Loja,Loja,D,4,6107.22,872.46,1221.44,2966.36,7328.66,HIGH PRIORITY
38,DAIRY,Loja,Loja,D,4,5217.43,745.35,1043.49,2534.18,6260.92,HIGH PRIORITY
38,DELI,Loja,Loja,D,4,934.96,133.57,186.99,454.12,1121.95,MEDIUM PRIORITY
38,EGGS,Loja,Loja,D,4,599.02,85.57,119.8,290.95,718.83,MEDIUM PRIORITY
38,FROZEN FOODS,Loja,Loja,D,4,813.03,116.15,162.61,394.9,975.63,MEDIUM PRIORITY
38,GROCERY I,Loja,Loja,D,4,22956.84,3279.55,4591.37,11150.47,27548.21,HIGH PRIORITY
38,GROCERY II,Loja,Loja,D,4,179.17,25.6,35.83,87.03,215.01,MEDIUM PRIORITY
38,HARDWARE,Loja,Loja,D,4,10.12,1.45,2.02,4.92,12.15,LOW PRIORITY
38,HOME AND KITCHEN I,Loja,Loja,D,4,273.64,39.09,54.73,132.91,328.37,MEDIUM PRIORITY
38,HOME AND KITCHEN II,Loja,Loja,D,4,232.92,33.27,46.58,113.13,279.5,MEDIUM PRIORITY
38,HOME APPLIANCES,Loja,Loja,D,4,7.25,1.04,1.45,3.52,8.7,LOW PRIORITY
38,HOME CARE,Loja,Loja,D,4,2132.54,304.65,426.51,1035.8,2559.05,HIGH PRIORITY
38,LADIESWEAR,Loja,Loja,D,4,169.16,24.17,33.83,82.17,203.0,MEDIUM PRIORITY
38,LAWN AND GARDEN,Loja,Loja,D,4,81.5,11.64,16.3,39.58,97.8,LOW PRIORITY
38,LINGERIE,Loja,Loja,D,4,55.22,7.89,11.04,26.82,66.27,LOW PRIORITY
38,"LIQUOR,WINE,BEER",Loja,Loja,D,4,832.9,118.99,166.58,404.55,999.48,MEDIUM PRIORITY
38,MAGAZINES,Loja,Loja,D,4,78.95,11.28,15.79,38.35,94.74,LOW PRIORITY
38,MEATS,Loja,Loja,D,4,1096.6,156.66,219.32,532.63,1315.92,MEDIUM PRIORITY
38,PERSONAL CARE,Loja,Loja,D,4,2416.62,345.23,483.32,1173.79,2899.95,HIGH PRIORITY
38,PET SUPPLIES,Loja,Loja,D,4,48.99,7.0,9.8,23.8,58.79,LOW PRIORITY
38,PLAYERS AND ELECTRONICS,Loja,Loja,D,4,62.46,8.92,12.49,30.34,74.96,LOW PRIORITY
38,POULTRY,Loja,Loja,D,4,874.57,124.94,174.91,424.79,1049.48,MEDIUM PRIORITY
38,PREPARED FOODS,Loja,Loja,D,4,565.98,80.85,113.2,274.91,679.18,MEDIUM PRIORITY
38,PRODUCE,Loja,Loja,D,4,13654.92,1950.7,2730.98,6632.39,16385.9,HIGH PRIORITY
38,SCHOOL AND OFFICE SUPPLIES,Loja,Loja,D,4,96.19,13.74,19.24,46.72,115.43,MEDIUM PRIORITY
38,SEAFOOD,Loja,Loja,D,4,96.83,13.83,19.37,47.03,116.2,MEDIUM PRIORITY
39,AUTOMOTIVE,Cuenca,Azuay,B,6,40.96,5.85,8.19,19.9,49.15,LOW PRIORITY
39,BABY CARE,Cuenca,Azuay,B,6,9.63,1.38,1.93,4.68,11.55,LOW PRIORITY
39,BEAUTY,Cuenca,Azuay,B,6,24.73,3.53,4.95,12.01,29.68,LOW PRIORITY
39,BEVERAGES,Cuenca,Azuay,B,6,22997.52,3285.36,4599.5,11170.23,27597.03,HIGH PRIORITY
39,BOOKS,Cuenca,Azuay,B,6,9.33,1.33,1.87,4.53,11.19,LOW PRIORITY
39,BREAD/BAKERY,Cuenca,Azuay,B,6,4572.84,653.26,914.57,2221.09,5487.4,HIGH PRIORITY
39,CELEBRATION,Cuenca,Azuay,B,6,38.5,5.5,7.7,18.7,46.2,LOW PRIORITY
39,CLEANING,Cuenca,Azuay,B,6,8539.53,1219.93,1707.91,4147.77,10247.44,HIGH PRIORITY
39,DAIRY,Cuenca,Azuay,B,6,4288.34,612.62,857.67,2082.91,5146.01,HIGH PRIORITY
39,DELI,Cuenca,Azuay,B,6,1225.91,175.13,245.18,595.44,1471.09,MEDIUM PRIORITY
39,EGGS,Cuenca,Azuay,B,6,3283.54,469.08,656.71,1594.86,3940.25,HIGH PRIORITY
39,FROZEN FOODS,Cuenca,Azuay,B,6,446.1,63.73,89.22,216.68,535.32,MEDIUM PRIORITY
39,GROCERY I,Cuenca,Azuay,B,6,32788.77,4684.11,6557.75,15925.97,39346.52,HIGH PRIORITY
39,GROCERY II,Cuenca,Azuay,B,6,205.3,29.33,41.06,99.72,246.36,MEDIUM PRIORITY
39,HARDWARE,Cuenca,Azuay,B,6,12.81,1.83,2.56,6.22,15.37,LOW PRIORITY
39,HOME AND KITCHEN I,Cuenca,Azuay,B,6,182.29,26.04,36.46,88.54,218.75,MEDIUM PRIORITY
39,HOME AND KITCHEN II,Cuenca,Azuay,B,6,100.08,14.3,20.02,48.61,120.09,MEDIUM PRIORITY
39,HOME APPLIANCES,Cuenca,Azuay,B,6,9.14,1.31,1.83,4.44,10.97,LOW PRIORITY
39,HOME CARE,Cuenca,Azuay,B,6,2322.22,331.75,464.44,1127.94,2786.67,HIGH PRIORITY
39,LADIESWEAR,Cuenca,Azuay,B,6,45.16,6.45,9.03,21.93,54.19,LOW PRIORITY
39,LAWN AND GARDEN,Cuenca,Azuay,B,6,70.29,10.04,14.06,34.14,84.35,LOW PRIORITY
39,LINGERIE,Cuenca,Azuay,B,6,43.66,6.24,8.73,21.21,52.39,LOW PRIORITY
39,"LIQUOR,WINE,BEER",Cuenca,Azuay,B,6,407.87,58.27,81.57,198.11,489.45,MEDIUM PRIORITY
39,MAGAZINES,Cuenca,Azuay,B,6,37.26,5.32,7.45,18.1,44.71,LOW PRIORITY
39,MEATS,Cuenca,Azuay,B,6,1093.92,156.27,218.78,531.33,1312.71,MEDIUM PRIORITY
39,PERSONAL CARE,Cuenca,Azuay,B,6,2041.07,291.58,408.21,991.38,2449.29,HIGH PRIORITY
39,PET SUPPLIES,Cuenca,Azuay,B,6,35.54,5.08,7.11,17.26,42.64,LOW PRIORITY
39,PLAYERS AND ELECTRONICS,Cuenca,Azuay,B,6,42.1,6.01,8.42,20.45,50.52,LOW PRIORITY
39,POULTRY,Cuenca,Azuay,B,6,1520.6,217.23,304.12,738.58,1824.72,MEDIUM PRIORITY
39,PREPARED FOODS,Cuenca,Azuay,B,6,319.19,45.6,63.84,155.04,383.03,MEDIUM PRIORITY
39,PRODUCE,Cuenca,Azuay,B,6,11023.8,1574.83,2204.76,5354.42,13228.56,HIGH PRIORITY
39,SCHOOL AND OFFICE SUPPLIES,Cuenca,Azuay,B,6,40.73,5.82,8.15,19.78,48.88,LOW PRIORITY
39,SEAFOOD,Cuenca,Azuay,B,6,84.32,12.05,16.86,40.95,101.18,LOW PRIORITY
40,AUTOMOTIVE,Machala,El Oro,C,3,23.19,3.31,4.64,11.26,27.83,LOW PRIORITY
40,BABY CARE,Machala,El Oro,C,3,6.91,0.99,1.38,3.35,8.29,LOW PRIORITY
40,BEAUTY,Machala,El Oro,C,3,19.49,2.78,3.9,9.47,23.39,LOW PRIORITY
40,BEVERAGES,Machala,El Oro,C,3,32844.63,4692.09,6568.93,15953.1,39413.55,HIGH PRIORITY
40,BOOKS,Machala,El Oro,C,3,6.91,0.99,1.38,3.35,8.29,LOW PRIORITY
40,BREAD/BAKERY,Machala,El Oro,C,3,3066.58,438.08,613.32,1489.48,3679.9,HIGH PRIORITY
40,CELEBRATION,Machala,El Oro,C,3,72.55,10.36,14.51,35.24,87.06,LOW PRIORITY
40,CLEANING,Machala,El Oro,C,3,10740.45,1534.35,2148.09,5216.79,12888.54,HIGH PRIORITY
40,DAIRY,Machala,El Oro,C,3,4477.26,639.61,895.45,2174.67,5372.71,HIGH PRIORITY
40,DELI,Machala,El Oro,C,3,1859.88,265.7,371.98,903.37,2231.85,HIGH PRIORITY
40,EGGS,Machala,El Oro,C,3,1229.1,175.59,245.82,596.99,1474.92,MEDIUM PRIORITY
40,FROZEN FOODS,Machala,El Oro,C,3,470.04,67.15,94.01,228.31,564.05,MEDIUM PRIORITY
40,GROCERY I,Machala,El Oro,C,3,39812.71,5687.53,7962.54,19337.6,47775.25,HIGH PRIORITY
40,GROCERY II,Machala,El Oro,C,3,55.28,7.9,11.06,26.85,66.34,LOW PRIORITY
40,HARDWARE,Machala,El Oro,C,3,16.81,2.4,3.36,8.16,20.17,LOW PRIORITY
40,HOME AND KITCHEN I,Machala,El Oro,C,3,196.96,28.14,39.39,95.67,236.35,MEDIUM PRIORITY
40,HOME AND KITCHEN II,Machala,El Oro,C,3,154.89,22.13,30.98,75.23,185.87,MEDIUM PRIORITY
40,HOME APPLIANCES,Machala,El Oro,C,3,6.77,0.97,1.35,3.29,8.13,LOW PRIORITY
40,HOME CARE,Machala,El Oro,C,3,2565.94,366.56,513.19,1246.31,3079.13,HIGH PRIORITY
40,LADIESWEAR,Machala,El Oro,C,3,17.87,2.55,3.57,8.68,21.45,LOW PRIORITY
40,LAWN AND GARDEN,Machala,El Oro,C,3,14.1,2.01,2.82,6.85,16.92,LOW PRIORITY
40,LINGERIE,Machala,El Oro,C,3,54.16,7.74,10.83,26.31,64.99,LOW PRIORITY
40,"LIQUOR,WINE,BEER",Machala,El Oro,C,3,201.36,28.77,40.27,97.8,241.63,MEDIUM PRIORITY
40,MAGAZINES,Machala,El Oro,C,3,22.09,3.16,4.42,10.73,26.51,LOW PRIORITY
40,MEATS,Machala,El Oro,C,3,930.89,132.98,186.18,452.15,1117.07,MEDIUM PRIORITY
40,PERSONAL CARE,Machala,El Oro,C,3,2047.47,292.5,409.49,994.49,2456.97,HIGH PRIORITY
40,PET SUPPLIES,Machala,El Oro,C,3,22.42,3.2,4.48,10.89,26.9,LOW PRIORITY
40,PLAYERS AND ELECTRONICS,Machala,El Oro,C,3,55.6,7.94,11.12,27.0,66.72,LOW PRIORITY
40,POULTRY,Machala,El Oro,C,3,1165.48,166.5,233.1,566.09,1398.57,MEDIUM PRIORITY
40,PREPARED FOODS,Machala,El Oro,C,3,360.67,51.52,72.13,175.18,432.81,MEDIUM PRIORITY
40,PRODUCE,Machala,El Oro,C,3,8214.72,1173.53,1642.94,3990.01,9857.66,HIGH PRIORITY
40,SCHOOL AND OFFICE SUPPLIES,Machala,El Oro,C,3,6.68,0.95,1.34,3.25,8.02,LOW PRIORITY
40,SEAFOOD,Machala,El Oro,C,3,37.14,5.31,7.43,18.04,44.57,LOW PRIORITY
41,AUTOMOTIVE,Machala,El Oro,D,4,47.19,6.74,9.44,22.92,56.63,LOW PRIORITY
41,BABY CARE,Machala,El Oro,D,4,12.0,1.71,2.4,5.83,14.4,LOW PRIORITY
41,BEAUTY,Machala,El Oro,D,4,64.76,9.25,12.95,31.45,77.71,LOW PRIORITY
41,BEVERAGES,Machala,El Oro,D,4,14585.95,2083.71,2917.19,7084.61,17503.14,HIGH PRIORITY
41,BOOKS,Machala,El Oro,D,4,12.0,1.71,2.4,5.83,14.4,LOW PRIORITY
41,BREAD/BAKERY,Machala,El Oro,D,4,3335.63,476.52,667.13,1620.16,4002.76,HIGH PRIORITY
41,CELEBRATION,Machala,El Oro,D,4,60.33,8.62,12.07,29.3,72.39,LOW PRIORITY
41,CLEANING,Machala,El Oro,D,4,6953.06,993.29,1390.61,3377.2,8343.67,HIGH PRIORITY
41,DAIRY,Machala,El Oro,D,4,5090.12,727.16,1018.02,2472.34,6108.14,HIGH PRIORITY
41,DELI,Machala,El Oro,D,4,1490.32,212.9,298.06,723.87,1788.39,MEDIUM PRIORITY
41,EGGS,Machala,El Oro,D,4,913.86,130.55,182.77,443.87,1096.63,MEDIUM PRIORITY
41,FROZEN FOODS,Machala,El Oro,D,4,1042.19,148.88,208.44,506.21,1250.63,MEDIUM PRIORITY
41,GROCERY I,Machala,El Oro,D,4,25151.79,3593.11,5030.36,12216.59,30182.15,HIGH PRIORITY
41,GROCERY II,Machala,El Oro,D,4,218.87,31.27,43.77,106.31,262.64,MEDIUM PRIORITY
41,HARDWARE,Machala,El Oro,D,4,19.27,2.75,3.85,9.36,23.12,LOW PRIORITY
41,HOME AND KITCHEN I,Machala,El Oro,D,4,214.02,30.57,42.8,103.95,256.82,MEDIUM PRIORITY
41,HOME AND KITCHEN II,Machala,El Oro,D,4,203.03,29.0,40.61,98.61,243.63,MEDIUM PRIORITY
41,HOME APPLIANCES,Machala,El Oro,D,4,11.71,1.67,2.34,5.69,14.06,LOW PRIORITY
41,HOME CARE,Machala,El Oro,D,4,1714.56,244.94,342.91,832.79,2057.47,MEDIUM PRIORITY
41,LADIESWEAR,Machala,El Oro,D,4,164.97,23.57,32.99,80.13,197.97,MEDIUM PRIORITY
41,LAWN AND GARDEN,Machala,El Oro,D,4,91.75,13.11,18.35,44.56,110.1,MEDIUM PRIORITY
41,LINGERIE,Machala,El Oro,D,4,54.64,7.81,10.93,26.54,65.57,LOW PRIORITY
41,"LIQUOR,WINE,BEER",Machala,El Oro,D,4,781.98,111.71,156.4,379.82,938.37,MEDIUM PRIORITY
41,MAGAZINES,Machala,El Oro,D,4,81.86,11.69,16.37,39.76,98.23,LOW PRIORITY
41,MEATS,Machala,El Oro,D,4,1717.71,245.39,343.54,834.32,2061.25,MEDIUM PRIORITY
41,PERSONAL CARE,Machala,El Oro,D,4,2255.07,322.15,451.01,1095.32,2706.08,HIGH PRIORITY
41,PET SUPPLIES,Machala,El Oro,D,4,104.45,14.92,20.89,50.73,125.34,MEDIUM PRIORITY
41,PLAYERS AND ELECTRONICS,Machala,El Oro,D,4,58.78,8.4,11.76,28.55,70.54,LOW PRIORITY
41,POULTRY,Machala,El Oro,D,4,1362.74,194.68,272.55,661.9,1635.29,MEDIUM PRIORITY
41,PREPARED FOODS,Machala,El Oro,D,4,450.28,64.33,90.06,218.71,540.34,MEDIUM PRIORITY
41,PRODUCE,Machala,El Oro,D,4,14445.24,2063.61,2889.05,7016.26,17334.28,HIGH PRIORITY
41,SCHOOL AND OFFICE SUPPLIES,Machala,El Oro,D,4,14.04,2.01,2.81,6.82,16.85,LOW PRIORITY
41,SEAFOOD,Machala,El Oro,D,4,49.53,7.08,9.91,24.06,59.43,LOW PRIORITY
42,AUTOMOTIVE,Cuenca,Azuay,D,2,36.25,5.18,7.25,17.61,43.51,LOW PRIORITY
42,BABY CARE,Cuenca,Azuay,D,2,12.1,1.73,2.42,5.88,14.53,LOW PRIORITY
42,BEAUTY,Cuenca,Azuay,D,2,38.49,5.5,7.7,18.7,46.19,LOW PRIORITY
42,BEVERAGES,Cuenca,Azuay,D,2,14848.93,2121.28,2969.79,7212.34,17818.71,HIGH PRIORITY
42,BOOKS,Cuenca,Azuay,D,2,12.1,1.73,2.42,5.88,14.53,LOW PRIORITY
42,BREAD/BAKERY,Cuenca,Azuay,D,2,2996.34,428.05,599.27,1455.36,3595.6,HIGH PRIORITY
42,CELEBRATION,Cuenca,Azuay,D,2,51.34,7.33,10.27,24.93,61.6,LOW PRIORITY
42,CLEANING,Cuenca,Azuay,D,2,4748.76,678.39,949.75,2306.54,5698.51,HIGH PRIORITY
42,DAIRY,Cuenca,Azuay,D,2,5482.74,783.25,1096.55,2663.05,6579.29,HIGH PRIORITY
42,DELI,Cuenca,Azuay,D,2,1018.16,145.45,203.63,494.53,1221.79,MEDIUM PRIORITY
42,EGGS,Cuenca,Azuay,D,2,843.52,120.5,168.7,409.71,1012.23,MEDIUM PRIORITY
42,FROZEN FOODS,Cuenca,Azuay,D,2,745.53,106.5,149.11,362.11,894.63,MEDIUM PRIORITY
42,GROCERY I,Cuenca,Azuay,D,2,19392.31,2770.33,3878.46,9419.12,23270.77,HIGH PRIORITY
42,GROCERY II,Cuenca,Azuay,D,2,200.5,28.64,40.1,97.38,240.6,MEDIUM PRIORITY
42,HARDWARE,Cuenca,Azuay,D,2,14.41,2.06,2.88,7.0,17.29,LOW PRIORITY
42,HOME AND KITCHEN I,Cuenca,Azuay,D,2,232.0,33.14,46.4,112.68,278.4,MEDIUM PRIORITY
42,HOME AND KITCHEN II,Cuenca,Azuay,D,2,235.79,33.68,47.16,114.53,282.95,MEDIUM PRIORITY
42,HOME APPLIANCES,Cuenca,Azuay,D,2,11.92,1.7,2.38,5.79,14.3,LOW PRIORITY
42,HOME CARE,Cuenca,Azuay,D,2,1218.19,174.03,243.64,591.69,1461.83,MEDIUM PRIORITY
42,LADIESWEAR,Cuenca,Azuay,D,2,83.56,11.94,16.71,40.59,100.28,LOW PRIORITY
42,LAWN AND GARDEN,Cuenca,Azuay,D,2,224.86,32.12,44.97,109.22,269.83,MEDIUM PRIORITY
42,LINGERIE,Cuenca,Azuay,D,2,32.77,4.68,6.55,15.92,39.33,LOW PRIORITY
42,"LIQUOR,WINE,BEER",Cuenca,Azuay,D,2,457.13,65.3,91.43,222.03,548.56,MEDIUM PRIORITY
42,MAGAZINES,Cuenca,Azuay,D,2,57.1,8.16,11.42,27.73,68.52,LOW PRIORITY
42,MEATS,Cuenca,Azuay,D,2,1623.2,231.89,324.64,788.41,1947.83,MEDIUM PRIORITY
42,PERSONAL CARE,Cuenca,Azuay,D,2,1558.93,222.7,311.79,757.2,1870.72,MEDIUM PRIORITY
42,PET SUPPLIES,Cuenca,Azuay,D,2,54.14,7.73,10.83,26.3,64.97,LOW PRIORITY
42,PLAYERS AND ELECTRONICS,Cuenca,Azuay,D,2,51.77,7.4,10.35,25.14,62.12,LOW PRIORITY
42,POULTRY,Cuenca,Azuay,D,2,1504.36,214.91,300.87,730.69,1805.23,MEDIUM PRIORITY
42,PREPARED FOODS,Cuenca,Azuay,D,2,296.59,42.37,59.32,144.06,355.91,MEDIUM PRIORITY
42,PRODUCE,Cuenca,Azuay,D,2,15884.36,2269.19,3176.87,7715.26,19061.23,HIGH PRIORITY
42,SCHOOL AND OFFICE SUPPLIES,Cuenca,Azuay,D,2,13.51,1.93,2.7,6.56,16.21,LOW PRIORITY
42,SEAFOOD,Cuenca,Azuay,D,2,70.72,10.1,14.14,34.35,84.87,LOW PRIORITY
43,AUTOMOTIVE,Esmeraldas,Esmeraldas,E,10,42.54,6.08,8.51,20.66,51.05,LOW PRIORITY
43,BABY CARE,Esmeraldas,Esmeraldas,E,10,8.01,1.14,1.6,3.89,9.62,LOW PRIORITY
43,BEAUTY,Esmeraldas,Esmeraldas,E,10,37.31,5.33,7.46,18.12,44.77,LOW PRIORITY
43,BEVERAGES,Esmeraldas,Esmeraldas,E,10,31775.51,4539.36,6355.1,15433.82,38130.61,HIGH PRIORITY
43,BOOKS,Esmeraldas,Esmeraldas,E,10,8.01,1.14,1.6,3.89,9.62,LOW PRIORITY
43,BREAD/BAKERY,Esmeraldas,Esmeraldas,E,10,3862.92,551.85,772.58,1876.27,4635.5,HIGH PRIORITY
43,CELEBRATION,Esmeraldas,Esmeraldas,E,10,125.0,17.86,25.0,60.72,150.0,MEDIUM PRIORITY
43,CLEANING,Esmeraldas,Esmeraldas,E,10,7973.89,1139.13,1594.78,3873.03,9568.67,HIGH PRIORITY
43,DAIRY,Esmeraldas,Esmeraldas,E,10,4748.72,678.39,949.74,2306.52,5698.46,HIGH PRIORITY
43,DELI,Esmeraldas,Esmeraldas,E,10,2010.5,287.21,402.1,976.53,2412.6,HIGH PRIORITY
43,EGGS,Esmeraldas,Esmeraldas,E,10,1585.36,226.48,317.07,770.03,1902.44,MEDIUM PRIORITY
43,FROZEN FOODS,Esmeraldas,Esmeraldas,E,10,643.16,91.88,128.63,312.39,771.79,MEDIUM PRIORITY
43,GROCERY I,Esmeraldas,Esmeraldas,E,10,30538.03,4362.58,6107.61,14832.76,36645.64,HIGH PRIORITY
43,GROCERY II,Esmeraldas,Esmeraldas,E,10,119.32,17.05,23.86,57.96,143.18,MEDIUM PRIORITY
43,HARDWARE,Esmeraldas,Esmeraldas,E,10,9.29,1.33,1.86,4.51,11.15,LOW PRIORITY
43,HOME AND KITCHEN I,Esmeraldas,Esmeraldas,E,10,132.66,18.95,26.53,64.44,159.2,MEDIUM PRIORITY
43,HOME AND KITCHEN II,Esmeraldas,Esmeraldas,E,10,158.62,22.66,31.72,77.05,190.35,MEDIUM PRIORITY
43,HOME APPLIANCES,Esmeraldas,Esmeraldas,E,10,8.4,1.2,1.68,4.08,10.08,LOW PRIORITY
43,HOME CARE,Esmeraldas,Esmeraldas,E,10,1744.62,249.23,348.92,847.39,2093.55,MEDIUM PRIORITY
